"game_id_unique","bookmaker","home_team","away_team","home_ml_raw","away_ml_raw","home_prob_raw","away_prob_raw","overround","prob_home","prob_away"
"0323223bc8d4e97d8d2e6cec15816e58","Bovada","Dallas Mavericks","Phoenix Suns",-155,120,0.607843137254902,0.454545454545455,1.06238859180036,0.572147651006711,0.427852348993289
"0323223bc8d4e97d8d2e6cec15816e58","Caesars","Dallas Mavericks","Phoenix Suns",110,-140,0.476190476190476,0.583333333333333,1.05952380952381,0.449438202247191,0.550561797752809
"0323223bc8d4e97d8d2e6cec15816e58","DraftKings","Dallas Mavericks","Phoenix Suns",-135,105,0.574468085106383,0.48780487804878,1.06227296315516,0.540791402051783,0.459208597948217
"0323223bc8d4e97d8d2e6cec15816e58","FanDuel","Dallas Mavericks","Phoenix Suns",-150,118,0.6,0.458715596330275,1.05871559633028,0.566724436741768,0.433275563258232
"0323223bc8d4e97d8d2e6cec15816e58","Fanatics","Dallas Mavericks","Phoenix Suns",-130,100,0.565217391304348,0.5,1.06521739130435,0.530612244897959,0.469387755102041
"0323223bc8d4e97d8d2e6cec15816e58","LowVig.ag","Dallas Mavericks","Phoenix Suns",104,-120,0.490196078431373,0.545454545454545,1.03565062388592,0.473321858864028,0.526678141135972
"0323223bc8d4e97d8d2e6cec15816e58","MyBookie.ag","Dallas Mavericks","Phoenix Suns",-143,110,0.588477366255144,0.476190476190476,1.06466784244562,0.552733296521259,0.447266703478741
"04e46146b9e692941069c7034c368d60","BetMGM","New York Knicks","Washington Wizards",-900,525,0.9,0.16,1.06,0.849056603773585,0.150943396226415
"04e46146b9e692941069c7034c368d60","BetOnline.ag","New York Knicks","Washington Wizards",-650,476,0.866666666666667,0.173611111111111,1.04027777777778,0.833110814419226,0.166889185580774
"04e46146b9e692941069c7034c368d60","BetRivers","New York Knicks","Washington Wizards",-1115,540,0.917695473251029,0.15625,1.07394547325103,0.854508442102742,0.145491557897258
"04e46146b9e692941069c7034c368d60","BetUS","New York Knicks","Washington Wizards",-700,500,0.875,0.166666666666667,1.04166666666667,0.84,0.16
"04e46146b9e692941069c7034c368d60","Bovada","New York Knicks","Washington Wizards",-1000,550,0.909090909090909,0.153846153846154,1.06293706293706,0.855263157894737,0.144736842105263
"04e46146b9e692941069c7034c368d60","Caesars","New York Knicks","Washington Wizards",-550,380,0.846153846153846,0.208333333333333,1.05448717948718,0.802431610942249,0.197568389057751
"04e46146b9e692941069c7034c368d60","DraftKings","New York Knicks","Washington Wizards",-1050,600,0.91304347826087,0.142857142857143,1.05590062111801,0.864705882352941,0.135294117647059
"04e46146b9e692941069c7034c368d60","FanDuel","New York Knicks","Washington Wizards",-900,520,0.9,0.161290322580645,1.06129032258065,0.848024316109423,0.151975683890578
"04e46146b9e692941069c7034c368d60","Fanatics","New York Knicks","Washington Wizards",-1100,600,0.916666666666667,0.142857142857143,1.05952380952381,0.865168539325843,0.134831460674157
"04e46146b9e692941069c7034c368d60","LowVig.ag","New York Knicks","Washington Wizards",-640,487,0.864864864864865,0.170357751277683,1.03522261614255,0.835438534068671,0.164561465931329
"04e46146b9e692941069c7034c368d60","MyBookie.ag","New York Knicks","Washington Wizards",-667,425,0.869621903520209,0.19047619047619,1.0600980939964,0.820322108345534,0.179677891654466
"059c428bc060a5272ce5a7b6771a3ceb","BetMGM","Boston Celtics","Memphis Grizzlies",-750,475,0.882352941176471,0.173913043478261,1.05626598465473,0.835351089588378,0.164648910411622
"059c428bc060a5272ce5a7b6771a3ceb","BetOnline.ag","Boston Celtics","Memphis Grizzlies",-300,245,0.75,0.289855072463768,1.03985507246377,0.721254355400697,0.278745644599303
"059c428bc060a5272ce5a7b6771a3ceb","BetRivers","Boston Celtics","Memphis Grizzlies",-770,425,0.885057471264368,0.19047619047619,1.07553366174056,0.822900763358779,0.177099236641221
"059c428bc060a5272ce5a7b6771a3ceb","BetUS","Boston Celtics","Memphis Grizzlies",-300,250,0.75,0.285714285714286,1.03571428571429,0.724137931034483,0.275862068965517
"059c428bc060a5272ce5a7b6771a3ceb","Bovada","Boston Celtics","Memphis Grizzlies",-750,450,0.882352941176471,0.181818181818182,1.06417112299465,0.829145728643216,0.170854271356784
"059c428bc060a5272ce5a7b6771a3ceb","Caesars","Boston Celtics","Memphis Grizzlies",-600,400,0.857142857142857,0.2,1.05714285714286,0.810810810810811,0.189189189189189
"059c428bc060a5272ce5a7b6771a3ceb","DraftKings","Boston Celtics","Memphis Grizzlies",-720,450,0.878048780487805,0.181818181818182,1.05986696230599,0.828451882845188,0.171548117154812
"059c428bc060a5272ce5a7b6771a3ceb","FanDuel","Boston Celtics","Memphis Grizzlies",-800,480,0.888888888888889,0.172413793103448,1.06130268199234,0.837545126353791,0.162454873646209
"059c428bc060a5272ce5a7b6771a3ceb","Fanatics","Boston Celtics","Memphis Grizzlies",-630,400,0.863013698630137,0.2,1.06301369863014,0.811855670103093,0.188144329896907
"059c428bc060a5272ce5a7b6771a3ceb","LowVig.ag","Boston Celtics","Memphis Grizzlies",-297,248,0.748110831234257,0.28735632183908,1.03546715307334,0.722486299071692,0.277513700928308
"059c428bc060a5272ce5a7b6771a3ceb","MyBookie.ag","Boston Celtics","Memphis Grizzlies",-556,365,0.847560975609756,0.21505376344086,1.06261473905062,0.797618313074597,0.202381686925403
"06f119cfcc8308a429374d041e864b8a","BetMGM","Oklahoma City Thunder","Denver Nuggets",-1000,575,0.909090909090909,0.148148148148148,1.05723905723906,0.859872611464968,0.140127388535032
"06f119cfcc8308a429374d041e864b8a","BetOnline.ag","Oklahoma City Thunder","Denver Nuggets",-495,380,0.831932773109244,0.208333333333333,1.04026610644258,0.799730730393807,0.200269269606193
"06f119cfcc8308a429374d041e864b8a","BetRivers","Oklahoma City Thunder","Denver Nuggets",-1115,540,0.917695473251029,0.15625,1.07394547325103,0.854508442102742,0.145491557897258
"06f119cfcc8308a429374d041e864b8a","BetUS","Oklahoma City Thunder","Denver Nuggets",-475,375,0.826086956521739,0.210526315789474,1.03661327231121,0.796909492273731,0.203090507726269
"06f119cfcc8308a429374d041e864b8a","Bovada","Oklahoma City Thunder","Denver Nuggets",-800,475,0.888888888888889,0.173913043478261,1.06280193236715,0.836363636363636,0.163636363636364
"06f119cfcc8308a429374d041e864b8a","Caesars","Oklahoma City Thunder","Denver Nuggets",-700,450,0.875,0.181818181818182,1.05681818181818,0.827956989247312,0.172043010752688
"06f119cfcc8308a429374d041e864b8a","DraftKings","Oklahoma City Thunder","Denver Nuggets",-750,470,0.882352941176471,0.175438596491228,1.0577915376677,0.834146341463415,0.165853658536585
"06f119cfcc8308a429374d041e864b8a","FanDuel","Oklahoma City Thunder","Denver Nuggets",-1100,600,0.916666666666667,0.142857142857143,1.05952380952381,0.865168539325843,0.134831460674157
"06f119cfcc8308a429374d041e864b8a","Fanatics","Oklahoma City Thunder","Denver Nuggets",-1000,550,0.909090909090909,0.153846153846154,1.06293706293706,0.855263157894737,0.144736842105263
"06f119cfcc8308a429374d041e864b8a","LowVig.ag","Oklahoma City Thunder","Denver Nuggets",-488,387,0.829931972789116,0.205338809034908,1.03527078182402,0.801656906927166,0.198343093072834
"06f119cfcc8308a429374d041e864b8a","MyBookie.ag","Oklahoma City Thunder","Denver Nuggets",-667,425,0.869621903520209,0.19047619047619,1.0600980939964,0.820322108345534,0.179677891654466
"070ca82391365631462414ecb4a0d327","BetMGM","Miami Heat","Charlotte Hornets",-165,130,0.622641509433962,0.434782608695652,1.05742411812961,0.588828549262995,0.411171450737005
"070ca82391365631462414ecb4a0d327","BetOnline.ag","Miami Heat","Charlotte Hornets",-180,157,0.642857142857143,0.389105058365759,1.0319622012229,0.622946404524643,0.377053595475357
"070ca82391365631462414ecb4a0d327","BetRivers","Miami Heat","Charlotte Hornets",-195,140,0.661016949152542,0.416666666666667,1.07768361581921,0.613368283093054,0.386631716906946
"070ca82391365631462414ecb4a0d327","BetUS","Miami Heat","Charlotte Hornets",-180,155,0.642857142857143,0.392156862745098,1.03501400560224,0.621109607577808,0.378890392422192
"070ca82391365631462414ecb4a0d327","Bovada","Miami Heat","Charlotte Hornets",-155,120,0.607843137254902,0.454545454545455,1.06238859180036,0.572147651006711,0.427852348993289
"070ca82391365631462414ecb4a0d327","Caesars","Miami Heat","Charlotte Hornets",-160,125,0.615384615384615,0.444444444444444,1.05982905982906,0.580645161290323,0.419354838709677
"070ca82391365631462414ecb4a0d327","DraftKings","Miami Heat","Charlotte Hornets",-154,120,0.606299212598425,0.454545454545455,1.06084466714388,0.571524966261808,0.428475033738192
"070ca82391365631462414ecb4a0d327","FanDuel","Miami Heat","Charlotte Hornets",-156,122,0.609375,0.45045045045045,1.05982545045045,0.574976756541373,0.425023243458627
"070ca82391365631462414ecb4a0d327","Fanatics","Miami Heat","Charlotte Hornets",-165,125,0.622641509433962,0.444444444444444,1.06708595387841,0.583497053045187,0.416502946954813
"070ca82391365631462414ecb4a0d327","LowVig.ag","Miami Heat","Charlotte Hornets",-180,158,0.642857142857143,0.387596899224806,1.03045404208195,0.623858140784524,0.376141859215475
"070ca82391365631462414ecb4a0d327","MyBookie.ag","Miami Heat","Charlotte Hornets",-182,135,0.645390070921986,0.425531914893617,1.0709219858156,0.602649006622517,0.397350993377483
"072f959e31211e7c805451ce92a5f4e5_20251011","BetMGM","Indiana Pacers","Oklahoma City Thunder",NA,NA,NA,NA,NA,NA,NA
