"game_id_unique","bookmaker","home_team","away_team","home_ml_raw","away_ml_raw","home_prob_raw","away_prob_raw","overround","prob_home","prob_away","home_score","away_score","home_win","brier","logloss"
"57675a019ab81bbf046093942697c7e1","BetUS","Denver Nuggets","Oklahoma City Thunder",218,-260,0.314465408805031,0.722222222222222,1.03668763102725,0.303336703741153,0.696663296258847,113,104,1,0.485339748354242,1.19291185696651
"57675a019ab81bbf046093942697c7e1","Bovada","Denver Nuggets","Oklahoma City Thunder",230,-280,0.303030303030303,0.736842105263158,1.03987240829346,0.291411042944785,0.708588957055215,113,104,1,0.502098310060597,1.23302048976617
"57675a019ab81bbf046093942697c7e1","Caesars","Denver Nuggets","Oklahoma City Thunder",222,-278,0.31055900621118,0.735449735449735,1.04600874166092,0.296899054321531,0.703100945678469,113,104,1,0.494350939813958,1.21436308239254
"57675a019ab81bbf046093942697c7e1","DraftKings","Denver Nuggets","Oklahoma City Thunder",210,-258,0.32258064516129,0.720670391061452,1.04325103622274,0.309207116945932,0.690792883054068,113,104,1,0.477194807278151,1.1737439452442
"57675a019ab81bbf046093942697c7e1","FanDuel","Denver Nuggets","Oklahoma City Thunder",220,-270,0.3125,0.72972972972973,1.04222972972973,0.299837925445705,0.700162074554295,113,104,1,0.490226930644174,1.20451319882706
"57675a019ab81bbf046093942697c7e1","Fanatics","Denver Nuggets","Oklahoma City Thunder",220,-275,0.3125,0.733333333333333,1.04583333333333,0.298804780876494,0.701195219123506,113,104,1,0.491674735321662,1.20796482559547
"57675a019ab81bbf046093942697c7e1","LowVig.ag","Denver Nuggets","Oklahoma City Thunder",218,-258,0.314465408805031,0.720670391061452,1.03513579986648,0.303791453107498,0.696208546892502,113,104,1,0.484706340766169,1.19141382250292
"57675a019ab81bbf046093942697c7e1","MyBookie.ag","Denver Nuggets","Oklahoma City Thunder",NA,NA,NA,NA,NA,NA,NA,113,104,1,NA,NA
"57ca84685194cc0890033c8b36e66fc5","BetMGM","Houston Rockets","Golden State Warriors",-165,130,0.622641509433962,0.434782608695652,1.05742411812961,0.588828549262995,0.411171450737005,85,95,0,0.346719060427163,0.88874499639302
"57ca84685194cc0890033c8b36e66fc5","BetOnline.ag","Houston Rockets","Golden State Warriors",-125,105,0.555555555555556,0.48780487804878,1.04336043360434,0.532467532467533,0.467532467532468,85,95,0,0.283521673132063,0.760286483397574
"57ca84685194cc0890033c8b36e66fc5","BetRivers","Houston Rockets","Golden State Warriors",-180,130,0.642857142857143,0.434782608695652,1.0776397515528,0.596541786743516,0.403458213256484,85,95,0,0.355862103331146,0.907682357337555
"57ca84685194cc0890033c8b36e66fc5","BetUS","Houston Rockets","Golden State Warriors",-125,105,0.555555555555556,0.48780487804878,1.04336043360434,0.532467532467533,0.467532467532468,85,95,0,0.283521673132063,0.760286483397574
"57ca84685194cc0890033c8b36e66fc5","Bovada","Houston Rockets","Golden State Warriors",-205,155,0.672131147540984,0.392156862745098,1.06428801028608,0.631531259438236,0.368468740561764,85,95,0,0.398831731647645,0.998399399819944
"57ca84685194cc0890033c8b36e66fc5","Caesars","Houston Rockets","Golden State Warriors",NA,NA,NA,NA,NA,NA,NA,85,95,0,NA,NA
"57ca84685194cc0890033c8b36e66fc5","DraftKings","Houston Rockets","Golden State Warriors",-175,135,0.636363636363636,0.425531914893617,1.06189555125725,0.599271402550091,0.400728597449909,85,95,0,0.359126213914353,0.914470895157169
"57ca84685194cc0890033c8b36e66fc5","FanDuel","Houston Rockets","Golden State Warriors",-194,150,0.659863945578231,0.4,1.05986394557823,0.622593068035943,0.377406931964057,85,95,0,0.387622128366409,0.974431278532067
"57ca84685194cc0890033c8b36e66fc5","Fanatics","Houston Rockets","Golden State Warriors",-170,130,0.62962962962963,0.434782608695652,1.06441223832528,0.591527987897126,0.408472012102874,85,95,0,0.349905360465622,0.895331880853312
"57ca84685194cc0890033c8b36e66fc5","LowVig.ag","Houston Rockets","Golden State Warriors",-125,105,0.555555555555556,0.48780487804878,1.04336043360434,0.532467532467533,0.467532467532468,85,95,0,0.283521673132063,0.760286483397574
"57ca84685194cc0890033c8b36e66fc5","MyBookie.ag","Houston Rockets","Golden State Warriors",-200,150,0.666666666666667,0.4,1.06666666666667,0.625,0.375,85,95,0,0.390625,0.980829253011726
"57e3377b13023bef975593b02eb5081b","BetMGM","Toronto Raptors","Houston Rockets",170,-220,0.37037037037037,0.6875,1.05787037037037,0.350109409190372,0.649890590809628,121,139,0,0.122576598403631,0.430951252091505
"57e3377b13023bef975593b02eb5081b","BetOnline.ag","Toronto Raptors","Houston Rockets",192,-230,0.342465753424658,0.696969696969697,1.03943545039435,0.329472843450479,0.670527156549521,121,139,0,0.108552354571344,0.399691075142448
"57e3377b13023bef975593b02eb5081b","BetRivers","Toronto Raptors","Houston Rockets",160,-225,0.384615384615385,0.692307692307692,1.07692307692308,0.357142857142857,0.642857142857143,121,139,0,0.127551020408163,0.441832752279039
"57e3377b13023bef975593b02eb5081b","BetUS","Toronto Raptors","Houston Rockets",195,-230,0.338983050847458,0.696969696969697,1.03595274781715,0.327218641546852,0.672781358453148,121,139,0,0.107072039375767,0.396334878119343
"57e3377b13023bef975593b02eb5081b","Bovada","Toronto Raptors","Houston Rockets",190,-230,0.344827586206897,0.696969696969697,1.04179728317659,0.33099297893681,0.66900702106319,121,139,0,0.109556352105464,0.401960724046215
"57e3377b13023bef975593b02eb5081b","Caesars","Toronto Raptors","Houston Rockets",165,-210,0.377358490566038,0.67741935483871,1.05477784540475,0.357761107905366,0.642238892094634,121,139,0,0.127993010329675,0.442794938440061
"57e3377b13023bef975593b02eb5081b","DraftKings","Toronto Raptors","Houston Rockets",175,-230,0.363636363636364,0.696969696969697,1.06060606060606,0.342857142857143,0.657142857142857,121,139,0,0.117551020408163,0.419853845560264
"57e3377b13023bef975593b02eb5081b","FanDuel","Toronto Raptors","Houston Rockets",172,-225,0.367647058823529,0.692307692307692,1.05995475113122,0.346851654215582,0.653148345784418,121,139,0,0.120306070032085,0.425950999726096
"57e3377b13023bef975593b02eb5081b","Fanatics","Toronto Raptors","Houston Rockets",175,-240,0.363636363636364,0.705882352941177,1.06951871657754,0.34,0.66,121,139,0,0.1156,0.415515443961666
"57e3377b13023bef975593b02eb5081b","LowVig.ag","Toronto Raptors","Houston Rockets",195,-228,0.338983050847458,0.695121951219512,1.03410500206697,0.327803318009194,0.672196681990806,121,139,0,0.107455015297837,0.397204299747935
"57e3377b13023bef975593b02eb5081b","MyBookie.ag","Toronto Raptors","Houston Rockets",180,-222,0.357142857142857,0.68944099378882,1.04658385093168,0.341246290801187,0.658753709198813,121,139,0,0.116449030985568,0.417405548480082
"58c5d4f9449efc54b2a2ceb71ca6878b","BetMGM","Cleveland Cavaliers","Indiana Pacers",-900,525,0.9,0.16,1.06,0.849056603773585,0.150943396226415,120,109,1,0.0227839088643645,0.163629423781802
"58c5d4f9449efc54b2a2ceb71ca6878b","BetOnline.ag","Cleveland Cavaliers","Indiana Pacers",-850,586,0.894736842105263,0.145772594752187,1.04050943685745,0.859902669222829,0.140097330777172,120,109,1,0.0196272620908882,0.150936071461686
"58c5d4f9449efc54b2a2ceb71ca6878b","BetRivers","Cleveland Cavaliers","Indiana Pacers",-910,480,0.900990099009901,0.172413793103448,1.07340389211335,0.839376590330789,0.160623409669211,120,109,1,0.0257998797337632,0.175095817045773
"58c5d4f9449efc54b2a2ceb71ca6878b","BetUS","Cleveland Cavaliers","Indiana Pacers",-900,600,0.9,0.142857142857143,1.04285714285714,0.863013698630137,0.136986301369863,120,109,1,0.0187652467629949,0.147324714756858
"58c5d4f9449efc54b2a2ceb71ca6878b","Bovada","Cleveland Cavaliers","Indiana Pacers",-800,475,0.888888888888889,0.173913043478261,1.06280193236715,0.836363636363636,0.163636363636364,120,109,1,0.0267768595041322,0.178691788743376
"58c5d4f9449efc54b2a2ceb71ca6878b","Caesars","Cleveland Cavaliers","Indiana Pacers",-700,450,0.875,0.181818181818182,1.05681818181818,0.827956989247312,0.172043010752688,120,109,1,0.0295987975488496,0.188794071299572
"58c5d4f9449efc54b2a2ceb71ca6878b","DraftKings","Cleveland Cavaliers","Indiana Pacers",-850,520,0.894736842105263,0.161290322580645,1.05602716468591,0.847266881028939,0.152733118971061,120,109,1,0.0233274056306283,0.165739544197817
"58c5d4f9449efc54b2a2ceb71ca6878b","FanDuel","Cleveland Cavaliers","Indiana Pacers",-720,450,0.878048780487805,0.181818181818182,1.05986696230599,0.828451882845188,0.171548117154812,120,109,1,0.029428756499361,0.188196521236975
"58c5d4f9449efc54b2a2ceb71ca6878b","Fanatics","Cleveland Cavaliers","Indiana Pacers",-630,400,0.863013698630137,0.2,1.06301369863014,0.811855670103093,0.188144329896907,120,109,1,0.0353982888723563,0.20843270079764
"58c5d4f9449efc54b2a2ceb71ca6878b","LowVig.ag","Cleveland Cavaliers","Indiana Pacers",-834,603,0.892933618843683,0.142247510668563,1.03518112951225,0.862586839526734,0.137413160473266,120,109,1,0.0188823766712516,0.14781945163561
"58c5d4f9449efc54b2a2ceb71ca6878b","MyBookie.ag","Cleveland Cavaliers","Indiana Pacers",-909,563,0.900891972249752,0.150829562594268,1.05172153484402,0.856587929792045,0.143412070207955,120,109,1,0.0205670218813313,0.154798304733618
"58e766fa4c1a69247703beea18def6cf","BetMGM","Boston Celtics","Brooklyn Nets",-625,400,0.862068965517241,0.2,1.06206896551724,0.811688311688312,0.188311688311688,105,113,0,0.658837915331422,1.66965677242716
"58e766fa4c1a69247703beea18def6cf","BetOnline.ag","Boston Celtics","Brooklyn Nets",-850,586,0.894736842105263,0.145772594752187,1.04050943685745,0.859902669222829,0.140097330777172,105,113,0,0.739432600536545,1.96541787808926
"58e766fa4c1a69247703beea18def6cf","BetRivers","Boston Celtics","Brooklyn Nets",-670,380,0.87012987012987,0.208333333333333,1.0784632034632,0.806823883592574,0.193176116407426,105,113,0,0.650964779135404,1.64415298592501
"58e766fa4c1a69247703beea18def6cf","BetUS","Boston Celtics","Brooklyn Nets",-850,580,0.894736842105263,0.147058823529412,1.04179566563467,0.858841010401189,0.141158989598811,105,113,0,0.737607881146935,1.95786843804419
"58e766fa4c1a69247703beea18def6cf","Bovada","Boston Celtics","Brooklyn Nets",-600,375,0.857142857142857,0.210526315789474,1.06766917293233,0.802816901408451,0.197183098591549,105,113,0,0.644514977187066,1.62362254742606
"58e766fa4c1a69247703beea18def6cf","Caesars","Boston Celtics","Brooklyn Nets",-700,450,0.875,0.181818181818182,1.05681818181818,0.827956989247312,0.172043010752688,105,113,0,0.685512776043473,1.76001077091347
"58e766fa4c1a69247703beea18def6cf","DraftKings","Boston Celtics","Brooklyn Nets",-600,390,0.857142857142857,0.204081632653061,1.06122448979592,0.807692307692308,0.192307692307692,105,113,0,0.652366863905326,1.64865862558738
